timestamp,type,user,action,description
2025-05-26 15:07:33,MAIL,lamia.bader,AUTO_REPLY_SET,Suppression d’un email confidentiel
2025-05-26 15:04:19,MAIL,salim.hadi,ACCOUNT_SUSPENDED,Demande d’aide pour récupération de mot de passe
2025-05-26 13:59:01,MAIL,shatha.abdallah,DELETE_EMAIL,Suppression de plusieurs emails en masse
2025-05-26 13:46:07,MAIL,mahmoud.najjar,PASSWORD_CHANGE,Téléchargement d’une pièce jointe confidentielle
2025-05-26 12:47:08,MAIL,omar.fahad,SECURITY_LOG_REVIEWED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:55:26,MAIL,alaa.salem,SECURITY_QUESTION_CHANGED,Signalement d’email frauduleux via le portail
2025-05-26 12:47:11,MAIL,manal.rashid,EMAIL_DECRYPTED,Blocage d’un lien malveillant intégré dans un email
2025-05-26 13:49:03,MAIL,hamza.zaki,MARK_SPAM,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 13:23:38,MAIL,yasmeen.salim,REPLY_EMAIL,Partage d’un document critique via lien sécurisé
2025-05-26 14:55:54,MAIL,reem.jabari,EMAIL_MARKED_UNREAD,Suppression de plusieurs emails en masse
2025-05-26 15:51:28,MAIL,tamer.karim,EMAIL_MARKED_UNREAD,Blocage d’un lien malveillant intégré dans un email
2025-05-26 13:02:29,MAIL,fahd.saadi,ACCOUNT_SUSPENDED,Demande d’accès temporaire pour collaborateur externe
2025-05-26 13:47:22,MAIL,lina.hadi,PASSWORD_CHANGE,Suppression d’un email suite à demande de sécurité
2025-05-26 15:29:36,MAIL,fadi.kassem,EMAIL_UNTAGGED,Envoi d’email de rappel pour réunion
2025-05-26 15:17:39,MAIL,samir.shaheen,SECURITY_LOG_REVIEWED,Téléchargement d’un formulaire officiel
2025-05-26 15:03:47,MAIL,kareem.jamal,LOGIN_SUCCESS,Multiples connexions simultanées détectées: IP 10.10.12.39
2025-05-26 13:59:54,MAIL,zahra.mahdi,EMAIL_MARKED_UNREAD,Lecture d’un email urgent sur le budget IT
2025-05-26 13:29:04,MAIL,kalil.hakim,RULE_TRIGGERED,Transfert d’un email à un client externe
2025-05-26 12:44:01,MAIL,hibah.yusuf,RULE_TRIGGERED,Envoi d’un email au support informatique
2025-05-26 13:23:55,MAIL,salwa.hamdi,SECURITY_POLICY_UPDATED,Réception d’un email contenant des instructions critiques
2025-05-26 13:52:04,MAIL,zayd.abdelrahim,EMAIL_ENCRYPTION_DISABLED,Lecture d’un email d’alerte sécurité
2025-05-26 16:21:02,MAIL,dalia.abdulaziz,RULE_TRIGGERED,Envoi d’un email avec des informations financières
2025-05-26 13:11:54,MAIL,muna.rashid,FORWARD_EMAIL,"Échec d’authentification via un nouvel appareil: Destinataire 'hala.sharif@um6p.ma', Sujet 'Confirmation de participation à la formation'"
2025-05-26 13:51:37,MAIL,salma.hamdan,EMAIL_RELEASED_FROM_QUARANTINE,Envoi d’un email au support informatique
2025-05-26 15:15:56,MAIL,hibah.yusuf,ATTACHMENT_DOWNLOAD,Suppression de plusieurs emails en masse: Fichier 'archive_logs_authentification.zip'
2025-05-26 14:35:52,MAIL,zubair.abdulqadir,EMAIL_MOVED_FOLDER,Changement d’adresse email associé au compte
2025-05-26 15:31:48,MAIL,marwan.alhaj,SUSPICIOUS_ACTIVITY_DETECTED,Renvoi d’un email avec données sensibles
2025-05-26 16:11:58,MAIL,asmaa.rahman,PASSWORD_CHANGE,Consultation d’un email avec informations stratégiques
2025-05-26 13:25:24,MAIL,hala.sharif,EMAIL_SIGNATURE_REMOVED,Connexion à la messagerie via un appareil mobile
2025-05-26 14:52:21,MAIL,noor.jalal,PASSWORD_RESET,Échec d’authentification via un nouvel appareil
2025-05-26 15:17:21,MAIL,maya.hussein,EMAIL_DECRYPTED,Consultation d’un email avec pièce jointe malveillante
2025-05-26 13:26:55,MAIL,ali.mostafa,UNAUTHORIZED_ACCESS_ATTEMPT,Modification des droits d’accès à un dossier partagé
2025-05-26 14:04:53,MAIL,jamila.kamal,SECURITY_POLICY_UPDATED,Partage d’un rapport financier avec l’équipe
2025-05-26 14:52:56,MAIL,youssef.khalil,SECURITY_POLICY_UPDATED,Envoi d’email de rappel pour réunion
2025-05-26 13:39:51,MAIL,wael.abdulrahim,API_ACCESS_REVOKED,Signalement d’email frauduleux via le portail
2025-05-26 13:34:28,MAIL,maysa.abdelrahman,EMAIL_SEARCH,Consultation d’un email avec pièce jointe malveillante: Recherche 'Mot de passe NAS'
2025-05-26 14:49:11,MAIL,zohair.salim,DOWNLOAD_ATTACHMENT,Recherche d’emails contenant des mots-clés sensibles: Fichier 'plan_sauvegarde_donnees.xlsx'
2025-05-26 13:21:48,MAIL,nidaa.farouk,SECURITY_ALERT_ACKNOWLEDGED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 13:51:57,MAIL,wael.abdulrahim,EMAIL_MOVED_FOLDER,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 15:31:30,MAIL,wael.abdulrahim,SEND_EMAIL,"Consultation d’un email avec pièce jointe malveillante: Destinataire 'kalil.hakim@um6p.ma', Sujet 'Suivi des demandes IT'"
2025-05-26 15:14:22,MAIL,hazem.younis,EMAIL_UNFLAGGED,Suppression d’un email suite à demande de sécurité
2025-05-26 14:47:56,MAIL,rina.sharif,EMAIL_RELEASED_FROM_QUARANTINE,Consultation d’un email avec informations stratégiques
2025-05-26 13:31:37,MAIL,dalia.abdulaziz,EMAIL_DECRYPTED,Partage d’un rapport financier avec l’équipe
2025-05-26 16:42:49,MAIL,fadi.kassem,EMAIL_ENCRYPTION_ENABLED,Envoi d’email de rappel pour réunion
2025-05-26 14:01:43,MAIL,rasha.younis,EMAIL_RELEASED_FROM_QUARANTINE,Envoi d’un email de confirmation d’action IT
2025-05-26 16:05:00,MAIL,jamila.kamal,ATTACHMENT_DOWNLOAD,Envoi d’email de rappel pour réunion: Fichier 'dossier_mediation_clients.pdf'
2025-05-26 16:25:29,MAIL,mustafa.alraqi,EMAIL_UNFLAGGED,Envoi d’email de rappel pour réunion
2025-05-26 15:21:25,MAIL,yasmin.abdulrahman,EMAIL_MARKED_READ,Lecture d’un email d’alerte sécurité
2025-05-26 14:47:57,MAIL,abdulrahman.karim,PASSWORD_RESET,Lecture d’un email important concernant la réunion UM6P
2025-05-26 15:39:35,MAIL,nader.alsalem,EMAIL_RULE_CREATED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 13:08:10,MAIL,manar.halabi,ACCOUNT_UNLOCK,Lecture d’un email de confirmation d’inscription
2025-05-26 16:49:53,MAIL,dania.kassem,EMAIL_RULE_CREATED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 16:43:00,MAIL,amina.talal,PASSWORD_RESET,Blocage automatique du compte suite à alertes AD
2025-05-26 15:52:54,MAIL,rina.sharif,API_ACCESS_GRANTED,Suppression d’un email suite à demande de sécurité
2025-05-26 15:38:07,MAIL,hassan.amir,EMAIL_QUARANTINED,Envoi d’un email avec des informations financières
2025-05-26 14:17:27,MAIL,mohamed.hassan,READ_EMAIL,Accès au webmail via un nouveau navigateur: Sujet 'Rapport d’activité mensuel'
2025-05-26 15:17:52,MAIL,hada.mohamed,SEND_EMAIL,"Téléchargement d’un manuel d’accès VPN: Destinataire 'sawsan.mansour@um6p.ma', Sujet 'Notification d’accès non autorisé'"
2025-05-26 13:35:04,MAIL,raed.khaled,REPLY_EMAIL,Téléchargement d’une archive mail pour archivage
2025-05-26 15:28:45,MAIL,farah.dawoud,EMAIL_TAGGED,Renvoi d’un email avec données sensibles
2025-05-26 16:21:19,MAIL,hazem.younis,ATTACHMENT_SENT,Accès au webmail via un nouveau navigateur: Fichier 'rapport_bilan_trimestriel.pdf' envoyé à 'omar.hakim@um6p.ma'
2025-05-26 15:25:45,MAIL,ahmed.alsayed,ACCOUNT_REACTIVATED,Demande d’aide pour récupération de mot de passe
2025-05-26 16:06:32,MAIL,samah.fahmi,AUTO_REPLY_DISABLED,Blocage d’un lien malveillant intégré dans un email
2025-05-26 16:32:20,MAIL,rima.bashir,DELETE_EMAIL,Envoi d’email de rappel pour réunion
2025-05-26 13:45:12,MAIL,muhannad.almasri,SECURITY_ALERT_ACKNOWLEDGED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 14:54:37,MAIL,laila.badran,EMAIL_DECRYPTED,Échec d’authentification via un nouvel appareil
2025-05-26 13:18:23,MAIL,khalil.abdullah,SECURITY_QUESTION_SET,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 15:02:13,MAIL,younes.abdullah,SECURITY_QUESTION_SET,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 13:29:59,MAIL,nashit.alhadi,SECURITY_POLICY_UPDATED,Suppression d’un email suite à demande de sécurité
2025-05-26 16:44:35,MAIL,salwa.hamdi,EMAIL_UNFLAGGED,Notification d’une nouvelle règle de sécurité mail
2025-05-26 14:18:10,MAIL,samah.abdelfattah,EMAIL_FORWARDED_EXTERNAL,Téléchargement d’un fichier CSV utilisateur
2025-05-26 15:11:11,MAIL,fadi.kassem,LOGIN_SUCCESS,Téléchargement d’une pièce jointe confidentielle: IP 10.10.12.31
2025-05-26 14:03:50,MAIL,omar.fahad,SUSPICIOUS_ACTIVITY_DETECTED,Renvoi d’un email avec données sensibles
2025-05-26 16:41:02,MAIL,zayd.abdelrahim,EMAIL_FLAGGED,Réception d’un email contenant des instructions critiques
2025-05-26 14:08:56,MAIL,reem.ali,PASSWORD_RESET,Connexion au webmail via IP validée par AD
2025-05-26 16:00:42,MAIL,muna.rashid,CLICKED_LINK,Demande d’accès temporaire pour collaborateur externe: Lien 'http://um6p-docs-support.com/login'
2025-05-26 15:47:08,MAIL,raihan.abdul,EMAIL_RECEIVED_EXTERNAL,Téléchargement d’un document d’audit sécurité
2025-05-26 14:02:16,MAIL,dina.farouk,UNMARK_SPAM,Consultation d’un email avec informations stratégiques
2025-05-26 15:44:14,MAIL,ibraheem.shaar,FORWARD_EMAIL,"Modification des droits d’accès à un dossier partagé: Destinataire 'jafar.mohamed@um6p.ma', Sujet 'Rapport d’enquête interne'"
2025-05-26 13:47:16,MAIL,hazem.younis,EMAIL_ENCRYPTION_DISABLED,Consultation d’un email de support technique
