event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name
2025-05-26 13:18:14,proxy,-1,-1,nour.elmasri,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.57,N/A,api.um6p.ma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://api.um6p.ma/data/submit,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,proxy chain détecté,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:18:23,mail,-1,-1,khalil.abdullah,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,security_question_set,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,téléchargement d’un rapport de vulnérabilité réseau,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:18:43,iam,-1,-1,mohamed.sharif,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,password_change,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,user mohamed.sharif changed their password,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:19:15,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,"Line protocol on Interface FastEthernet0/1, changed state to up",N/A,lineproto,updown,um6p,0,0,N/A
2025-05-26 13:19:33,edr,-1,-1,hibah.yusuf,N/A,pc-zohair,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,smb,N/A,high,failed,maliciousbehavior,N/A,N/A,N/A,malware detected,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,N/A,powershell.exe,explorer.exe,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:19:48,ad,4726,-1,jumana.ghazi,N/A,N/A,um6p-adm02,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,file system permissions changed,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:19:50,iam,-1,-1,rasha.younis,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,mfa_fail,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,mfa verification failed for user rasha.younis,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:19:55,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Denied TCP src 192.168.10.111/44135 dst 192.168.10.111/15732 by access-group 102,N/A,acl,logging,um6p,0,0,N/A
2025-05-26 13:19:56,proxy,-1,-1,dania.kassem,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.119,N/A,um6p.lan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://um6p.lan/security/patch,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,requête http non conforme,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:19:57,mail,-1,-1,hala.sharif,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_search,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,multiples connexions simultanées détectées: recherche 'identifiants base de données',N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:20:02,edr,-1,-1,mariyam.farid,N/A,pc-wael,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,https,N/A,high,success,accessdenied,N/A,N/A,N/A,unauthorized access attempt,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,C:\Users\mariyam\Videos\video.mp4,N/A,chrome.exe,services.exe,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:20:11,proxy,-1,-1,jafar.mohamed,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.94,N/A,downloadcenter.um6p.ma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://downloadcenter.um6p.ma/tools,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,trafic de type bot détecté,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:20:23,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Assigned IP 192.168.10.119 to MAC 00:1A:2B:3C:4D:21 on Vlan1,N/A,dhcpd,address_assign,um6p,0,0,N/A
2025-05-26 13:20:31,mail,-1,-1,shatha.abdallah,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_decrypted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,lecture d’un email d’alerte sécurité,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:20:38,edr,-1,-1,jafar.mohamed,N/A,pc-saif,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,ftp,N/A,medium,allowed,loginfailure,N/A,N/A,N/A,suspicious powershell activity,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,C:\Users\jafar\AppData\Local\Temp\cmd.bat,N/A,chrome.exe,explorer.exe,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:20:46,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Neighbor 192.168.10.121 on Vlan10 changed state to FULL,N/A,ospf,adjchg,um6p,0,0,N/A
2025-05-26 13:20:59,iam,-1,-1,raihan.abdul,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,user_deleted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,user raihan.abdul account deleted,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:01,mail,-1,-1,najwa.bassem,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_deletion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,suppression de plusieurs emails en masse: sujet 'rappel: changement de mot de passe imminent',N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:23,mail,-1,-1,najat.omar,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,reported_phishing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,connexion à la messagerie via un appareil mobile: sujet 'modification des règles d’accès réseau',N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:32,mail,-1,-1,fatima.alami,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,spam_filter_updated,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,signalement d’une tentative de fraude bancaire,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:35,proxy,-1,-1,habib.mahfouz,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.118,N/A,phish-zone.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://phish-zone.com/intranet,post,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,connexion vers api externe non reconnue,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:48,mail,-1,-1,nidaa.farouk,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,security_alert_acknowledged,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,signalement d’un phishing à l’équipe sécurité,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:21:59,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,"Interface FastEthernet0/0, changed state to down",N/A,link,updown,um6p,0,0,N/A
2025-05-26 13:22:04,iam,-1,-1,firas.abbas,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,policy_applied,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,new iam policy applied to user firas.abbas,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:22:17,proxy,-1,-1,reem.taleb,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.124,N/A,um6p.edu.ma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://um6p.edu.ma/docs/rules,post,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,contenu malveillant détecté par antivirus,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:22:32,ad,4720,-1,nader.shams,N/A,N/A,um6p-fin01,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.0.0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,software installed successfully,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:22:35,mail,-1,-1,samir.shaheen,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,password_change,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,déclenchement d’une règle ueba pour trafic inhabituel,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:22:50,iam,-1,-1,dalia.karim,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,password_reset,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,password reset initiated for user dalia.karim,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:23:02,mail,-1,-1,sabir.jarrah,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_forwarded_external,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,signalement d’un email spam suspect,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:23:12,firewall,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,192.168.1.71,16889.0,192.0.2.80,179.0,0.0.0.0,N/A,N/A,tcp,allow,N/A,N/A,N/A,network-services,allow-bgp,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,6123,4550,bgp
2025-05-26 13:23:28,firewall,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,192.168.1.35,18454.0,157.240.1.35,20.0,0.0.0.0,N/A,N/A,tcp,allow,N/A,N/A,N/A,file-transfer,allow-ftp-data,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,8238,1979,ftp-data
2025-05-26 13:23:38,mail,-1,-1,yasmeen.salim,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,reply_email,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,partage d’un document critique via lien sécurisé,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:23:44,proxy,-1,-1,zain.ghazal,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.97,N/A,unusual-traffic.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://unusual-traffic.com/redirect,post,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,accès autorisé - utilisateur validé,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:23:55,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,"Interface Vlan10, changed state to down",N/A,link,updown,um6p,0,0,N/A
2025-05-26 13:23:55,mail,-1,-1,salwa.hamdi,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,security_policy_updated,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,réception d’un email contenant des instructions critiques,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:24:00,firewall,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,192.168.1.46,5212.0,18.184.0.0,989.0,0.0.0.0,N/A,N/A,tcp,allow,N/A,N/A,N/A,file-transfer,allow-ftps-data,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,4959,4390,ftps-data
2025-05-26 13:24:13,proxy,-1,-1,rami.salim,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.36,N/A,assets.um6p.ma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://assets.um6p.ma/js/core.min.js,post,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,utilisation de proxy public détectée,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:24:21,firewall,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,192.168.1.49,12384.0,188.166.0.1,110.0,0.0.0.0,N/A,N/A,tcp,allow,N/A,N/A,N/A,email,allow-pop3,N/A,N/A,unknown_url,N/A,"""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)""",N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,168,7157,pop3
2025-05-26 13:24:36,mail,-1,-1,nabil.ayoub,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_rule_triggered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,tentative d’accès à un email protégé par mfa,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:24:39,iam,-1,-1,lina.hadi,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,role_assigned,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,user lina.hadi assigned role,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:24:40,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,"Line protocol on Interface GigabitEthernet0/1, changed state to down",N/A,lineproto,updown,um6p,0,0,N/A
2025-05-26 13:25:07,edr,-1,-1,hibah.yusuf,N/A,pc-raed,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,https,N/A,critical,success,accessdenied,N/A,N/A,N/A,unauthorized access attempt,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,C:\Users\hibah\.ssh\id_rsa,N/A,cmd.exe,services.exe,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:25:08,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,"Line protocol on Interface GigabitEthernet0/1, changed state to down",N/A,lineproto,updown,um6p,0,0,N/A
2025-05-26 13:25:12,firewall,-1,35707,N/A,N/A,N/A,N/A,N/A,N/A,192.168.1.67,42505.0,0.0.0.0,27017.0,0.0.0.0,ph1sh-now-login.com,N/A,tcp,allow,N/A,N/A,N/A,database,allow-mongodb,N/A,N/A,https://ph1sh-now-login.com/login,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,no_message,N/A,N/A,N/A,N/A,6778,4946,mongodb
2025-05-26 13:25:24,mail,-1,-1,hala.sharif,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_signature_removed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,connexion à la messagerie via un appareil mobile,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:25:25,iam,-1,-1,khalifa.mahmoud,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,user_deleted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,user khalifa.mahmoud account deleted,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:25:31,proxy,-1,-1,yasmin.abdulrahman,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.78,N/A,phishing-expert.net,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://phishing-expert.net/verify,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,connexion à un serveur inconnu,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:25:44,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Neighbor 192.168.10.126 on Vlan10 changed state to FULL,N/A,ospf,adjchg,um6p,0,0,N/A
2025-05-26 13:25:55,iam,-1,-1,fadi.kassem,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,permission_change,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,permissions changed for user fadi.kassem,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:26:06,proxy,-1,-1,mohamed.hassan,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.2,N/A,mail.um6p.ma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://mail.um6p.ma/webmail,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,domaine inconnu détecté,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:26:24,mail,-1,-1,mariyam.farid,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,auto_reply_set,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,téléchargement d’un rapport de vulnérabilité réseau,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:26:26,ad,5145,-1,salwa.hamdi,serestoreprivilege,N/A,um6p-eng04,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,192.168.13.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,disabled_account1,none,N/A,N/A,N/A,N/A,successful logon - interactive,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:26:55,mail,-1,-1,ali.mostafa,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,unauthorized_access_attempt,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,modification des droits d’accès à un dossier partagé,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:27:00,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Neighbor 192.168.10.113 on Loopback0 changed state to FULL,N/A,ospf,adjchg,um6p,0,0,N/A
2025-05-26 13:27:11,router,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,N/A,N/A,Lease expired for IP 192.168.10.126 on GigabitEthernet0/3,N/A,dhcpd,expire,um6p,0,0,N/A
2025-05-26 13:27:22,ad,4728,-1,hala.karim,N/A,N/A,um6p-dev01,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,172.17.18.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,account logged in from multiple locations,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:27:38,iam,-1,-1,zaki.bahaa,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,token_generated,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,authentication token generated for user zaki.bahaa,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:27:48,mail,-1,-1,reem.taleb,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,N/A,N/A,N/A,email_auto_deleted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unknown_url,N/A,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,renvoi d’un email avec données sensibles,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
2025-05-26 13:27:49,proxy,-1,-1,yasir.khalaf,N/A,N/A,N/A,N/A,N/A,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.151,N/A,external-storage.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://external-storage.com/download/manual.pdf,get,unknown_agent,N/A,N/A,N/A,none,N/A,N/A,N/A,N/A,proxy chain détecté,N/A,no_message,N/A,N/A,N/A,N/A,0,0,N/A
