user_account,time_bucket,events_in_5min,correlated_threat
muhannad.almasri,2025-05-26 11:45:00,['user muhannad.almasri requested access to project_files'],normal
muhannad.almasri,2025-05-26 11:50:00,['requête redondante sur même endpoint'],normal
muhannad.almasri,2025-05-26 13:00:00,[],normal
muhannad.almasri,2025-05-26 13:45:00,['téléchargement d’un fichier csv utilisateur'],normal
muhannad.almasri,2025-05-26 15:15:00,['connexion à une base de données non sécurisée'],normal
muhannad.almasri,2025-06-01 09:15:00,[],normal
muhannad.almasri,2025-06-01 11:30:00,[],normal
muhannad.almasri,2025-06-01 11:40:00,[],normal
muhannad.almasri,2025-06-01 11:55:00,[],normal
muna.bakr,2025-05-26 09:15:00,['trafic normal'],normal
muna.bakr,2025-05-26 09:45:00,"['téléchargement d’un document d’audit sécurité', 'url contenue dans courriel suspect']",normal
muna.bakr,2025-05-26 10:15:00,[],normal
muna.bakr,2025-05-26 13:00:00,['user muna.bakr changed their password'],normal
muna.bakr,2025-05-26 13:05:00,['connexion vers url inconnue'],normal
muna.bakr,2025-05-26 13:30:00,['requête post vers site non autorisé'],normal
muna.bakr,2025-05-26 13:35:00,['account locked out due to too many failed logons'],brute_force
muna.bakr,2025-05-26 14:50:00,['lecture d’un email de confirmation d’inscription: ip 10.10.12.23'],normal
muna.bakr,2025-05-26 18:55:00,['successful logon - interactive'],normal
muna.bakr,2025-05-26 22:35:00,[],normal
muna.bakr,2025-05-27 00:35:00,[],normal
muna.bakr,2025-05-27 01:40:00,['software installed successfully'],normal
muna.bakr,2025-05-27 03:55:00,[],normal
muna.bakr,2025-06-01 09:00:00,[],normal
muna.bakr,2025-06-01 11:50:00,[],normal
muna.bakr,2025-06-01 13:00:00,[],normal
muna.rashid,2025-05-26 09:35:00,['mfa challenge triggered for user muna.rashid'],normal
muna.rashid,2025-05-26 09:40:00,['demande d’aide pour récupération de mot de passe'],normal
muna.rashid,2025-05-26 09:45:00,['tentative d’accès à un email protégé par mfa'],normal
muna.rashid,2025-05-26 10:10:00,['user muna.rashid passed mfa challenge'],normal
muna.rashid,2025-05-26 10:25:00,['connexion multiple en courte durée'],normal
muna.rashid,2025-05-26 11:20:00,['user muna.rashid enrolled in mfa'],normal
muna.rashid,2025-05-26 11:25:00,[],normal
muna.rashid,2025-05-26 11:35:00,['group policy updated successfully'],normal
muna.rashid,2025-05-26 12:00:00,['domaine non blacklisté - accès autorisé'],normal
muna.rashid,2025-05-26 12:55:00,[],normal
muna.rashid,2025-05-26 13:10:00,"[""échec d’authentification via un nouvel appareil: destinataire 'hala.sharif@um6p.ma', sujet 'confirmation de participation à la formation'""]",normal
muna.rashid,2025-05-26 14:05:00,['blocage automatique activé'],normal
muna.rashid,2025-05-26 14:10:00,['accès à la boîte mail bloqué par l’administrateur: ip 10.10.12.130'],normal
muna.rashid,2025-05-26 14:30:00,['new iam policy applied to user muna.rashid'],normal
muna.rashid,2025-05-26 14:50:00,[],normal
muna.rashid,2025-05-26 15:45:00,[],normal
muna.rashid,2025-05-26 16:00:00,"[""demande d’accès temporaire pour collaborateur externe: lien 'http://um6p-docs-support.com/login'""]",normal
muna.rashid,2025-05-26 16:15:00,['téléchargement autorisé depuis dépôt officiel'],normal
muna.rashid,2025-05-26 17:50:00,['user account disabled'],normal
muna.rashid,2025-05-26 20:55:00,[],normal
muna.rashid,2025-05-26 23:30:00,[],normal
muna.rashid,2025-05-27 00:15:00,['audit log cleared'],normal
muna.rashid,2025-05-27 05:30:00,['user logged off'],normal
muna.rashid,2025-06-01 09:05:00,[],normal
muna.rashid,2025-06-01 09:10:00,[],normal
muna.rashid,2025-06-01 10:50:00,[],normal
muna.rashid,2025-06-01 11:35:00,[],normal
mustafa.alraqi,2025-05-26 09:15:00,['téléchargement d’une pièce jointe confidentielle: compte mustafa.alraqi'],normal
mustafa.alraqi,2025-05-26 09:25:00,['tentative de contournement du proxy'],normal
mustafa.alraqi,2025-05-26 10:25:00,"['new user mustafa.alraqi account created', 'domaine récemment enregistré']",normal
mustafa.alraqi,2025-05-26 10:30:00,['téléchargement d’un rapport de vulnérabilité réseau'],normal
mustafa.alraqi,2025-05-26 10:50:00,['user mustafa.alraqi shared  with others'],normal
mustafa.alraqi,2025-05-26 11:15:00,['téléchargement d’un document d’audit sécurité'],normal
mustafa.alraqi,2025-05-26 12:05:00,['trafic inhabituel détecté'],normal
mustafa.alraqi,2025-05-26 12:25:00,['user logged off'],normal
mustafa.alraqi,2025-05-26 12:45:00,['failed logon from nearby host'],normal
mustafa.alraqi,2025-05-26 14:00:00,['mfa challenge triggered for user mustafa.alraqi'],normal
mustafa.alraqi,2025-05-26 14:25:00,[],normal
mustafa.alraqi,2025-05-26 14:30:00,['api key created for user mustafa.alraqi'],normal
mustafa.alraqi,2025-05-26 15:20:00,"['fichier téléchargé analysé, pas de menace']",normal
mustafa.alraqi,2025-05-26 16:25:00,['envoi d’email de rappel pour réunion'],normal
mustafa.alraqi,2025-05-26 16:45:00,['navigateur non reconnu'],normal
mustafa.alraqi,2025-05-26 21:50:00,[],normal
mustafa.alraqi,2025-05-27 00:35:00,[],normal
mustafa.alraqi,2025-05-27 01:10:00,[],normal
mustafa.alraqi,2025-05-27 05:05:00,['failed logon attempt using service account'],normal
mustafa.alraqi,2025-06-01 10:55:00,[],normal
mustafa.alraqi,2025-06-01 11:05:00,[],normal
mustafa.alraqi,2025-06-01 11:50:00,[],normal
mustafa.alraqi,2025-06-01 11:55:00,[],normal
mustafa.alraqi,2025-06-01 12:20:00,[],normal
mustafa.alraqi,2025-06-01 12:35:00,[],normal
nabil.ayoub,2025-05-26 09:00:00,['téléchargement d’une archive mail pour archivage'],normal
nabil.ayoub,2025-05-26 09:50:00,['service stopped unexpectedly'],normal
nabil.ayoub,2025-05-26 11:50:00,['téléchargement d’un rapport de vulnérabilité réseau'],normal
nabil.ayoub,2025-05-26 13:20:00,['tentative d’accès à un email protégé par mfa'],normal
nabil.ayoub,2025-05-26 13:30:00,['user nabil.ayoub passed mfa challenge'],normal
nabil.ayoub,2025-05-26 16:05:00,['utilisation de port non standard détectée'],normal
nabil.ayoub,2025-05-26 17:15:00,[],normal
nabil.ayoub,2025-05-26 20:45:00,[],normal
nabil.ayoub,2025-05-27 01:10:00,['system time changed'],normal
nabil.ayoub,2025-05-27 01:20:00,[],normal
nabil.ayoub,2025-05-27 01:40:00,['privilege escalation attempt detected'],normal
nabil.ayoub,2025-06-01 10:10:00,[],normal
nabil.ayoub,2025-06-01 10:25:00,[],normal
nabil.ayoub,2025-06-01 10:35:00,[],normal
nabil.ayoub,2025-06-01 11:10:00,[],normal
nader.alsalem,2025-05-26 09:00:00,[],normal
nader.alsalem,2025-05-26 09:30:00,[],normal
nader.alsalem,2025-05-26 09:35:00,['data export completed successfully'],normal
nader.alsalem,2025-05-26 10:55:00,['fichier exécutable détecté'],normal
nader.alsalem,2025-05-26 11:10:00,[],normal
nader.alsalem,2025-05-26 11:25:00,[],normal
nader.alsalem,2025-05-26 12:05:00,['signalement d’un email phishing par utilisateur'],phishing
nader.alsalem,2025-05-26 13:30:00,[],normal
nader.alsalem,2025-05-26 13:50:00,"[""accès au webmail via un nouveau navigateur: sujet 'mise à jour des droits d’accès'""]",normal
nader.alsalem,2025-05-26 14:50:00,['account for user nader.alsalem was unlocked by admin'],normal
nader.alsalem,2025-05-26 15:35:00,['envoi d’un rapport pdf à une adresse externe'],normal
nader.alsalem,2025-05-26 15:55:00,"['authentification échouée, mot de passe invalide']",normal
nader.alsalem,2025-05-26 17:10:00,"[""échec de vérification d'identité""]",normal
nader.alsalem,2025-05-26 19:00:00,[],normal
nader.alsalem,2025-05-26 19:20:00,['logon success - suspicious account'],normal
nader.alsalem,2025-05-26 20:30:00,[],normal
nader.alsalem,2025-05-27 01:40:00,['enumeration of admin group'],normal
nader.alsalem,2025-06-01 09:25:00,[],normal
nader.shams,2025-05-26 09:20:00,['authentication ticket renewed'],normal
nader.shams,2025-05-26 09:50:00,"[""lecture d’un email important concernant la réunion um6p: destinataire 'lina.hadi@um6p.ma', sujet 'notification de changement de politique it'""]",normal
nader.shams,2025-05-26 11:40:00,['téléchargement d’un document d’audit sécurité'],normal
nader.shams,2025-05-26 12:10:00,['user nader.shams successfully authenticated'],normal
nader.shams,2025-05-26 12:40:00,['domaine non blacklisté - accès autorisé'],normal
nader.shams,2025-05-26 13:20:00,['software installed successfully'],normal
nader.shams,2025-05-26 13:40:00,['user nader.shams attempted to escalate permissions'],normal
nader.shams,2025-05-26 14:00:00,['account logged in from multiple locations'],normal
nader.shams,2025-05-26 14:05:00,[],normal
nader.shams,2025-05-26 14:55:00,['navigateur en mode incognito détecté'],normal
nader.shams,2025-05-26 20:10:00,['vpn connection terminated'],normal
nader.shams,2025-05-26 20:15:00,[],normal
nader.shams,2025-05-26 22:45:00,['new user account created'],normal
nader.shams,2025-06-01 09:20:00,[],normal
nader.shams,2025-06-01 11:25:00,[],normal
nadia.abdel,2025-05-26 11:20:00,['contenu malveillant détecté par antivirus'],normal
nadia.abdel,2025-05-26 11:55:00,['firewall rule added'],normal
nadia.abdel,2025-05-26 12:45:00,"[""téléchargement d’un fichier csv utilisateur: fichier 'schema_reseau_um6p.vsd'""]",normal
nadia.abdel,2025-05-26 13:25:00,[],normal
nadia.abdel,2025-05-26 14:05:00,['user added to security-enabled local group'],normal
nadia.abdel,2025-05-26 16:10:00,[],normal
nadia.abdel,2025-05-26 17:10:00,['network share accessed'],normal
nadia.abdel,2025-05-27 03:15:00,['user added to security-enabled local group'],normal
nadia.abdel,2025-05-27 03:55:00,['software installed successfully'],normal
nadia.abdel,2025-06-01 10:45:00,[],normal
nadia.abdel,2025-06-01 12:25:00,[],normal
nadia.bouk,2025-05-26 09:00:00,['Suspicious internal remote login'],lateral_movement
nadia.bouk,2025-05-26 09:05:00,['Suspicious internal remote login'],lateral_movement
nadia.bouk,2025-05-26 09:40:00,['Suspicious internal remote login'],lateral_movement
nadia.bouk,2025-05-26 09:55:00,['Suspicious internal remote login'],lateral_movement
nadia.bouk,2025-05-26 10:15:00,['Suspicious internal remote login'],lateral_movement
nadia.bouk,2025-05-26 10:25:00,['Suspicious internal remote login'],lateral_movement
najat.omar,2025-05-26 09:30:00,[],normal
najat.omar,2025-05-26 10:00:00,[],normal
najat.omar,2025-05-26 10:05:00,[],normal
najat.omar,2025-05-26 11:40:00,['api key created for user najat.omar'],normal
najat.omar,2025-05-26 12:25:00,"['téléchargement d’une pièce jointe confidentielle', 'permissions changed for user najat.omar']",normal
najat.omar,2025-05-26 12:35:00,['activité suspecte sur poste utilisateur'],normal
najat.omar,2025-05-26 13:20:00,"[""connexion à la messagerie via un appareil mobile: sujet 'modification des règles d’accès réseau'""]",normal
najat.omar,2025-05-26 14:00:00,['téléchargement d’un formulaire officiel'],normal
najat.omar,2025-05-26 14:05:00,['service started successfully'],normal
najat.omar,2025-05-26 14:15:00,['access granted to vault_secrets for user najat.omar'],normal
najat.omar,2025-05-26 15:10:00,[],normal
najat.omar,2025-05-26 16:05:00,['network share accessed'],normal
najat.omar,2025-05-26 17:20:00,['security policy updated'],normal
najat.omar,2025-05-26 20:30:00,['user logged off'],normal
najat.omar,2025-05-26 20:45:00,[],normal
najat.omar,2025-05-26 21:35:00,[],normal
najat.omar,2025-05-26 22:25:00,['enumeration of admin group'],normal
najat.omar,2025-05-27 01:35:00,['data export completed successfully'],normal
najat.omar,2025-05-27 02:45:00,[],normal
najat.omar,2025-06-01 09:40:00,[],normal
najat.omar,2025-06-01 10:45:00,[],normal
najat.omar,2025-06-01 11:15:00,[],normal
najat.omar,2025-06-01 11:20:00,[],normal
najat.omar,2025-06-01 12:20:00,[],normal
najwa.bassem,2025-05-26 10:50:00,['multiples connexions simultanées détectées'],normal
najwa.bassem,2025-05-26 11:15:00,['connexion à une base de données non sécurisée'],normal
najwa.bassem,2025-05-26 11:50:00,['consultation d’un email avec informations stratégiques'],normal
najwa.bassem,2025-05-26 13:05:00,['user najwa.bassem successfully authenticated'],normal
najwa.bassem,2025-05-26 13:20:00,"[""suppression de plusieurs emails en masse: sujet 'rappel: changement de mot de passe imminent'""]",normal
najwa.bassem,2025-05-26 13:55:00,"['user najwa.bassem changed their password', ""envoi d’un email avec des informations financières: fichier 'plan_deploiement_applications.pdf'""]",normal
najwa.bassem,2025-05-26 14:15:00,['permissions changed for user najwa.bassem'],normal
najwa.bassem,2025-05-26 14:20:00,['user najwa.bassem account re-enabled'],normal
najwa.bassem,2025-05-26 14:35:00,"[""changement de mot de passe demandé par utilisateur: lien 'http://vpnaccess-service.com/um6p'""]",normal
najwa.bassem,2025-05-26 16:00:00,['signaux de compromission détectés'],normal
najwa.bassem,2025-05-26 19:10:00,['two-factor authentication enabled'],normal
najwa.bassem,2025-05-26 19:15:00,['system time changed'],normal
najwa.bassem,2025-05-27 00:40:00,['user removed from security group'],normal
najwa.bassem,2025-05-27 04:05:00,['attempt to read ad schema'],normal
najwa.bassem,2025-06-01 09:45:00,[],normal
najwa.bassem,2025-06-01 10:40:00,[],normal
najwa.bassem,2025-06-01 11:25:00,[],normal
nashit.alhadi,2025-05-26 10:35:00,['mfa verification failed for user nashit.alhadi'],normal
nashit.alhadi,2025-05-26 11:30:00,['transfert d’un email à un client externe'],normal
nashit.alhadi,2025-05-26 12:20:00,['réception d’un email avec instructions de déploiement'],normal
nashit.alhadi,2025-05-26 12:55:00,['url encode suspect détecté'],normal
nashit.alhadi,2025-05-26 13:25:00,['suppression d’un email suite à demande de sécurité'],normal
nashit.alhadi,2025-05-26 15:00:00,['logon success - suspicious account'],normal
nashit.alhadi,2025-05-26 16:40:00,['nom de domaine reconnu comme malveillant'],normal
nashit.alhadi,2025-05-26 17:10:00,['requête vers domaine anonyme'],normal
nashit.alhadi,2025-05-26 21:10:00,[],normal
nashit.alhadi,2025-05-27 03:05:00,['data import failed'],normal
nashit.alhadi,2025-05-27 05:35:00,['normal logon - admin workstation'],normal
nashit.alhadi,2025-06-01 09:35:00,[],normal
nashit.alhadi,2025-06-01 09:50:00,[],normal
nashit.alhadi,2025-06-01 11:45:00,[],normal
nashit.alhadi,2025-06-01 12:35:00,[],normal
nawal.ibrahim,2025-05-26 09:15:00,['suppression d’un email suite à demande de sécurité'],normal
nawal.ibrahim,2025-05-26 09:20:00,['user nawal.ibrahim account disabled'],normal
nawal.ibrahim,2025-05-26 11:20:00,[],normal
nawal.ibrahim,2025-05-26 11:35:00,"['password expired for user nawal.ibrahim, requires update']",normal
nawal.ibrahim,2025-05-26 11:40:00,['password reset initiated for user nawal.ibrahim'],normal
nawal.ibrahim,2025-05-26 16:50:00,['requête http bloquée'],normal
nawal.ibrahim,2025-05-26 22:00:00,[],normal
nawal.ibrahim,2025-05-27 01:00:00,[],normal
nawal.ibrahim,2025-05-27 02:55:00,['network interface disabled'],normal
nawal.ibrahim,2025-06-01 10:15:00,[],normal
nawal.ibrahim,2025-06-01 12:15:00,[],normal
nawal.ibrahim,2025-06-01 13:00:00,[],normal
nidaa.farouk,2025-05-26 09:05:00,['multiples connexions simultanées détectées'],normal
nidaa.farouk,2025-05-26 09:45:00,['connexion manuelle confirmée'],normal
nidaa.farouk,2025-05-26 10:25:00,['authentication token generated for user nidaa.farouk'],normal
nidaa.farouk,2025-05-26 10:30:00,['nouvelle connexion détectée depuis un appareil inconnu'],normal
nidaa.farouk,2025-05-26 10:35:00,['envoi d’email de rappel pour réunion'],normal
nidaa.farouk,2025-05-26 11:10:00,['téléchargement de fichier malveillant bloqué'],normal
nidaa.farouk,2025-05-26 11:25:00,['upload de données détecté'],normal
nidaa.farouk,2025-05-26 13:20:00,['signalement d’un phishing à l’équipe sécurité'],phishing
nidaa.farouk,2025-05-26 13:55:00,['authentication token generated for user nidaa.farouk'],normal
nidaa.farouk,2025-05-26 15:00:00,['account for user nidaa.farouk was unlocked by admin'],normal
nidaa.farouk,2025-05-26 15:15:00,"[""échec de vérification d'identité"", 'connexion autorisée par règle spéciale fw']",normal
nidaa.farouk,2025-05-26 15:30:00,[],normal
nidaa.farouk,2025-05-26 16:35:00,['connexion autorisée par règle spéciale fw'],normal
nidaa.farouk,2025-05-26 17:00:00,['requête http avec header modifié'],normal
nidaa.farouk,2025-05-26 18:40:00,[],normal
nidaa.farouk,2025-05-26 19:10:00,[],normal
nidaa.farouk,2025-05-26 22:30:00,[],normal
nidaa.farouk,2025-05-27 01:55:00,['remote logon - file server'],normal
nidaa.farouk,2025-05-27 04:20:00,['system time changed'],normal
nidaa.farouk,2025-06-01 09:15:00,[],normal
nidaa.farouk,2025-06-01 10:00:00,[],normal
nidaa.farouk,2025-06-01 10:15:00,[],normal
nidaa.farouk,2025-06-01 10:45:00,[],normal
nidaa.farouk,2025-06-01 11:45:00,[],normal
nidaa.farouk,2025-06-01 12:35:00,[],normal
nisreen.jamal,2025-05-26 11:20:00,['tentative de spoofing réseau'],normal
nisreen.jamal,2025-05-26 11:50:00,"['trafic inhabituel détecté', 'mise à jour des filtres anti-spam dans la boîte mail']",normal
nisreen.jamal,2025-05-26 12:05:00,[],normal
nisreen.jamal,2025-05-26 12:15:00,['requête suspecte vers cdn externe'],normal
nisreen.jamal,2025-05-26 12:20:00,['accès à plusieurs terminaux simultanés suspecté'],normal
nisreen.jamal,2025-05-26 15:55:00,['system time changed'],normal
nisreen.jamal,2025-05-26 16:20:00,['user account enabled'],normal
nisreen.jamal,2025-05-26 16:35:00,['disk space running low'],normal
nisreen.jamal,2025-05-26 17:10:00,['proxy chain détecté'],normal
nisreen.jamal,2025-05-26 18:10:00,['two-factor authentication enabled'],normal
nisreen.jamal,2025-05-26 19:35:00,[],normal
nisreen.jamal,2025-05-26 23:50:00,[],normal
nisreen.jamal,2025-05-27 00:55:00,['firewall rule added'],normal
nisreen.jamal,2025-05-27 01:20:00,['privilege escalation attempt detected'],normal
nisreen.jamal,2025-05-27 05:10:00,[],normal
nisreen.jamal,2025-06-01 09:25:00,[],normal
nisreen.jamal,2025-06-01 11:50:00,[],normal
nisreen.jamal,2025-06-01 12:05:00,[],normal
nisreen.jamal,2025-06-01 12:10:00,[],normal
nisreen.jamal,2025-06-01 12:50:00,[],normal
noor.jalal,2025-05-26 09:25:00,[],normal
noor.jalal,2025-05-26 09:45:00,"[""nouvelle connexion détectée depuis un appareil inconnu: sujet 'communication officielle um6p'""]",normal
noor.jalal,2025-05-26 10:15:00,['consultation d’un email avec pièce jointe sensible'],normal
noor.jalal,2025-05-26 10:30:00,[],normal
noor.jalal,2025-05-26 10:40:00,['accès à plusieurs terminaux simultanés suspecté'],normal
noor.jalal,2025-05-26 10:55:00,['nouvelle connexion détectée depuis un appareil inconnu'],normal
noor.jalal,2025-05-26 11:10:00,"['password expired for user noor.jalal, requires update']",normal
noor.jalal,2025-05-26 11:30:00,[],normal
noor.jalal,2025-05-26 11:50:00,['renvoi d’un email avec données sensibles'],normal
noor.jalal,2025-05-26 12:20:00,['certificate issued'],normal
noor.jalal,2025-05-26 14:50:00,['échec d’authentification via un nouvel appareil'],normal
noor.jalal,2025-05-26 15:40:00,['connexion manuelle confirmée'],normal
noor.jalal,2025-05-26 17:40:00,['certificate revoked'],normal
noor.jalal,2025-06-01 09:40:00,[],normal
noor.jalal,2025-06-01 10:25:00,[],normal
nour.elmasri,2025-05-26 09:20:00,['backup completed successfully'],normal
nour.elmasri,2025-05-26 09:45:00,"[""signalement d’un phishing à l’équipe sécurité: destinataire 'fahd.saadi@um6p.ma', sujet 'mise à jour des droits utilisateurs'""]",phishing
nour.elmasri,2025-05-26 10:10:00,[],normal
nour.elmasri,2025-05-26 10:20:00,['partage sécurisé d’un fichier via mail interne: ip 10.10.12.57'],normal
nour.elmasri,2025-05-26 10:35:00,[],normal
nour.elmasri,2025-05-26 10:50:00,['account locked out due to too many failed logons'],brute_force
nour.elmasri,2025-05-26 11:25:00,['login attempt detected for user nour.elmasri'],normal
nour.elmasri,2025-05-26 12:20:00,['téléchargement d’une pièce jointe confidentielle'],normal
nour.elmasri,2025-05-26 12:35:00,['policy violation detected for user nour.elmasri'],normal
nour.elmasri,2025-05-26 13:00:00,['authentication token revoked for user nour.elmasri'],normal
nour.elmasri,2025-05-26 13:15:00,['proxy chain détecté'],normal
nour.elmasri,2025-05-26 13:30:00,['lien accédé plusieurs fois en quelques secondes'],normal
nour.elmasri,2025-05-26 13:40:00,['signature de phishing connue détectée'],phishing
nour.elmasri,2025-05-26 14:05:00,['téléchargement d’une pièce jointe confidentielle'],normal
nour.elmasri,2025-05-26 15:50:00,['tentative de connexion brute force'],normal
nour.elmasri,2025-05-26 17:00:00,['téléchargement de fichier malveillant bloqué'],normal
nour.elmasri,2025-05-26 19:10:00,[],normal
nour.elmasri,2025-05-26 19:25:00,[],normal
nour.elmasri,2025-05-26 21:05:00,[],normal
nour.elmasri,2025-06-01 09:20:00,[],normal
noura.abdul,2025-05-26 09:05:00,[],normal
noura.abdul,2025-05-26 10:25:00,"['clic sur un lien suspect détecté, possible phishing: compte noura.abdul']",phishing
noura.abdul,2025-05-26 11:45:00,['utilisateur bloqué par politique réseau'],normal
noura.abdul,2025-05-26 11:50:00,['failed logon attempt from unusual client'],normal
noura.abdul,2025-05-26 12:50:00,['signalement d’un email spam suspect'],normal
noura.abdul,2025-05-26 13:30:00,"[""envoi d’un email avec des informations financières: destinataire 'nour.elmasri@um6p.ma', sujet 'validation du plan de formation it'""]",normal
noura.abdul,2025-05-26 14:15:00,['requête http avec header modifié'],normal
noura.abdul,2025-05-26 16:25:00,['attempt to read ad schema'],normal
noura.abdul,2025-05-26 22:25:00,['network share accessed'],normal
noura.abdul,2025-05-26 23:20:00,['vpn connection terminated'],normal
noura.abdul,2025-05-27 03:05:00,[],normal
noura.abdul,2025-05-27 03:15:00,[],normal
noura.abdul,2025-06-01 09:40:00,[],normal
noura.abdul,2025-06-01 11:55:00,[],normal
noura.benali,2025-05-26 09:15:00,['User clicked on suspicious email link'],phishing
noura.benali,2025-05-26 09:45:00,['User clicked on suspicious email link'],phishing
noura.benali,2025-05-26 09:55:00,['User clicked on suspicious email link'],phishing
noura.benali,2025-05-26 10:05:00,['User clicked on suspicious email link'],phishing
noura.benali,2025-05-26 10:30:00,"['User clicked on suspicious email link', 'User clicked on suspicious email link', 'User clicked on suspicious email link']",phishing
noura.benali,2025-05-26 10:40:00,['User clicked on suspicious email link'],phishing
noura.salem,2025-05-26 09:05:00,['user noura.salem account disabled'],normal
noura.salem,2025-05-26 09:15:00,['user noura.salem stopped sharing'],normal
noura.salem,2025-05-26 09:50:00,['échec de connexion suite à tentative non autorisée'],normal
noura.salem,2025-05-26 10:05:00,['disk space running low'],normal
noura.salem,2025-05-26 10:15:00,[],normal
noura.salem,2025-05-26 10:45:00,['nouvelle connexion détectée depuis un appareil inconnu'],normal
noura.salem,2025-05-26 13:50:00,[],normal
noura.salem,2025-05-26 13:55:00,['réinitialisation du mot de passe par l’utilisateur'],normal
noura.salem,2025-05-26 14:55:00,['enumeration of admin group'],normal
noura.salem,2025-05-26 15:10:00,"[""changement d'adresse ip détecté""]",normal
noura.salem,2025-05-26 15:45:00,['firewall rule added'],normal
noura.salem,2025-05-26 20:25:00,['account logged in from multiple locations'],normal
noura.salem,2025-05-27 03:35:00,[],normal
noura.salem,2025-05-27 04:00:00,['data export completed successfully'],normal
noura.salem,2025-05-27 05:10:00,['service started successfully'],normal
noura.salem,2025-06-01 11:00:00,[],normal
noura.salem,2025-06-01 11:05:00,[],normal
noura.salem,2025-06-01 12:20:00,[],normal
noura.salem,2025-06-01 12:40:00,[],normal
omar.fahad,2025-05-26 09:50:00,['upload de données détecté'],normal
omar.fahad,2025-05-26 09:55:00,['accès à la boîte mail bloqué par l’administrateur'],normal
omar.fahad,2025-05-26 10:00:00,"[""changement d'adresse ip détecté""]",normal
omar.fahad,2025-05-26 10:10:00,['trafic normal'],normal
omar.fahad,2025-05-26 10:15:00,[],normal
omar.fahad,2025-05-26 10:25:00,['suppression d’un email confidentiel'],normal
omar.fahad,2025-05-26 10:30:00,[],normal
omar.fahad,2025-05-26 10:40:00,[],normal
omar.fahad,2025-05-26 10:55:00,['user omar.fahad account re-enabled'],normal
omar.fahad,2025-05-26 12:05:00,['user omar.fahad changed their password'],normal
omar.fahad,2025-05-26 12:20:00,['redirection vers site de phishing'],phishing
omar.fahad,2025-05-26 12:45:00,['signalement d’un phishing à l’équipe sécurité'],phishing
omar.fahad,2025-05-26 14:00:00,['renvoi d’un email avec données sensibles'],normal
omar.fahad,2025-05-26 17:05:00,['domaine récemment enregistré'],normal
omar.fahad,2025-06-01 10:20:00,[],normal
omar.fahad,2025-06-01 10:55:00,[],normal
omar.hakim,2025-05-26 09:10:00,['activité suspecte sur poste utilisateur'],normal
omar.hakim,2025-05-26 09:50:00,['session suspecte identifiée'],normal
omar.hakim,2025-05-26 10:05:00,[],normal
omar.hakim,2025-05-26 10:50:00,"[""accès à plusieurs terminaux simultanés suspecté: ip 10.10.12.28, appareil 'samsung-tab-a8'""]",normal
omar.hakim,2025-05-26 11:35:00,['consultation d’un email avec pièce jointe malveillante'],normal
omar.hakim,2025-05-26 11:55:00,[],normal
omar.hakim,2025-05-26 12:25:00,['signature de malware détectée'],normal
omar.hakim,2025-05-26 14:35:00,['tentative de phishing détectée'],phishing
omar.hakim,2025-05-26 15:20:00,[],normal
omar.hakim,2025-05-26 15:35:00,['system time changed'],normal
omar.hakim,2025-05-26 18:50:00,['user removed from security group'],normal
omar.hakim,2025-05-26 20:25:00,['logon success - suspicious account'],normal
omar.hakim,2025-05-26 23:35:00,['user logged off'],normal
omar.hakim,2025-06-01 09:45:00,[],normal
omar.hakim,2025-06-01 12:25:00,[],normal
omar.salem,2025-05-26 09:10:00,[],normal
omar.salem,2025-05-26 10:20:00,['failed login attempt for user omar.salem'],brute_force
omar.salem,2025-05-26 10:45:00,"['échec de connexion suite à tentative non autorisée', ""suspicion d'activité automatisée""]",normal
omar.salem,2025-05-26 11:20:00,['mfa verification failed for user omar.salem'],normal
omar.salem,2025-05-26 12:55:00,['lecture d’un email d’alerte sécurité'],normal
omar.salem,2025-05-26 14:25:00,['lecture d’un email interne confidentiel'],normal
omar.salem,2025-05-26 14:30:00,['certificate issued'],normal
omar.salem,2025-05-26 15:20:00,['accès autorisé - utilisateur validé'],normal
omar.salem,2025-05-26 17:05:00,['backup completed successfully'],normal
omar.salem,2025-05-26 17:45:00,[],normal
omar.salem,2025-05-26 20:05:00,['unauthorized access attempt blocked'],normal
omar.salem,2025-05-26 20:15:00,[],normal
omar.salem,2025-05-26 22:45:00,[],normal
omar.salem,2025-05-27 00:40:00,['group membership updated'],normal
omar.salem,2025-06-01 09:05:00,[],normal
omar.salem,2025-06-01 11:00:00,[],normal
omar.salem,2025-06-01 11:40:00,[],normal
omar.salem,2025-06-01 11:55:00,[],normal
raed.khaled,2025-05-26 09:50:00,[],normal
raed.khaled,2025-05-26 09:55:00,['authentication token generated for user raed.khaled'],normal
raed.khaled,2025-05-26 12:05:00,['authentication token generated for user raed.khaled'],normal
raed.khaled,2025-05-26 12:20:00,"[""envoi d’un email avec des informations financières: sujet 'conseils pour sécuriser vos accès'""]",normal
raed.khaled,2025-05-26 13:00:00,['account logged in from multiple locations'],normal
raed.khaled,2025-05-26 13:35:00,"['téléchargement d’une archive mail pour archivage', 'new iam policy applied to user raed.khaled']",normal
raed.khaled,2025-05-26 14:20:00,[],normal
raed.khaled,2025-05-26 16:45:00,[],normal
raed.khaled,2025-05-26 18:05:00,['successful logon - interactive'],normal
raed.khaled,2025-05-26 18:10:00,[],normal
raed.khaled,2025-05-26 19:30:00,['system rebooted'],normal
raed.khaled,2025-05-26 20:40:00,[],normal
raed.khaled,2025-06-01 09:25:00,[],normal
