timestamp,user,action,description,protocol,url,method,source_ip,dest_ip,dest_domain,client_ip,source_port,dest_port,severity,host,rule_name,app,category,bytes_sent,bytes_received,threat_id,user_agent,eventid,workstation,privilege,object,accessmask,target,status,reason,process,parentprocess,fileaccessed,alert,machine,os,details,resource,location,facility,code,message,event,file,verdict,log_type,domain
2025-05-26T22:19:04,lina.abdulaziz,,,HTTP,,,,,,,,,High,PC-Mustafa,,,,,,,,,,,,,,Allowed,LoginFailure,chrome.exe,explorer.exe,C:\Users\lina\AppData\Local\Temp\update.vbs,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T22:24:03,basim.zahran,,,SMB,,,,,,,,,Low,PC-Samah,,,,,,,,,,,,,,Allowed,MaliciousBehavior,explorer.exe,winlogon.exe,C:\Users\basim\Music\song.mp3,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:28:27,ahmed.bakr,,,HTTP,,,,,,,,,Low,PC-Noura,,,,,,,,,,,,,,Failed,Created,powershell.exe,winlogon.exe,C:\Users\ahmed\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:32:59,zaki.bahaa,,,DNS,,,,,,,,,High,PC-Hamza,,,,,,,,,,,,,,Success,Created,explorer.exe,cmd.exe,C:\Users\zaki\Desktop\payload.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:33:14,nidaa.farouk,,,SMB,,,,,,,,,Low,PC-Khaled,,,,,,,,,,,,,,Failed,MaliciousBehavior,powershell.exe,explorer.exe,C:\Windows\Temp\exploit.docm,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:35:43,bilal.mansour,,,SMB,,,,,,,,,High,PC-Sabir,,,,,,,,,,,,,,Success,UserRequest,chrome.exe,services.exe,C:\Users\bilal\AppData\Local\Temp\update.vbs,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:39:26,muna.bakr,,,FTP,,,,,,,,,Low,PC-Najat,,,,,,,,,,,,,,Allowed,LoginFailure,explorer.exe,cmd.exe,C:\Users\muna\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:43:41,hala.karim,,,SMB,,,,,,,,,Medium,PC-Noura,,,,,,,,,,,,,,Allowed,Created,explorer.exe,explorer.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:46:50,mariyam.farid,,,HTTP,,,,,,,,,Medium,PC-Khaled,,,,,,,,,,,,,,Failed,Created,cmd.exe,winlogon.exe,C:\Users\mariyam\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:48:58,omar.salem,,,FTP,,,,,,,,,Low,PC-Basim,,,,,,,,,,,,,,Blocked,AccessDenied,powershell.exe,services.exe,C:\Users\omar\Desktop\payload.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:51:43,basil.salama,,,HTTP,,,,,,,,,Medium,PC-Muhannad,,,,,,,,,,,,,,Allowed,UserRequest,explorer.exe,explorer.exe,C:\Program Files\WinRAR\WinRAR.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:52:21,dina.rashid,,,FTP,,,,,,,,,High,PC-Maya,,,,,,,,,,,,,,Failed,UserRequest,cmd.exe,cmd.exe,C:\Windows\Temp\exploit.docm,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:52:32,sara.abdelkarim,,,HTTPS,,,,,,,,,Low,PC-Khaled,,,,,,,,,,,,,,Blocked,UserRequest,powershell.exe,cmd.exe,C:\Windows\Temp\exploit.docm,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T22:55:53,fahd.saadi,,,HTTPS,,,,,,,,,High,PC-Saif,,,,,,,,,,,,,,Failed,Created,chrome.exe,winlogon.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T22:56:16,lamia.bader,,,HTTP,,,,,,,,,Low,PC-Karim,,,,,,,,,,,,,,Blocked,LoginFailure,explorer.exe,winlogon.exe,C:\Windows\Temp\exploit.docm,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T22:57:01,joud.nasser,,,FTP,,,,,,,,,High,PC-Layla,,,,,,,,,,,,,,Failed,AccessDenied,cmd.exe,winlogon.exe,C:\Users\joud\Desktop\payload.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T22:58:05,mohsen.najjar,,,FTP,,,,,,,,,Medium,PC-Shimaa,,,,,,,,,,,,,,Blocked,MaliciousBehavior,explorer.exe,cmd.exe,C:\Windows\System32\drivers\ndis.sys,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T23:02:51,hibah.yusuf,,,FTP,,,,,,,,,High,PC-Hamza,,,,,,,,,,,,,,Success,MaliciousBehavior,cmd.exe,services.exe,C:\Users\hibah\AppData\Local\Temp\cmd.bat,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:04:43,ibraheem.shaar,,,DNS,,,,,,,,,Low,PC-Dania,,,,,,,,,,,,,,Failed,MaliciousBehavior,explorer.exe,cmd.exe,C:\Windows\System32\drivers\ndis.sys,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:07:48,yasir.abdullah,,,HTTPS,,,,,,,,,Low,PC-Muna,,,,,,,,,,,,,,Allowed,MaliciousBehavior,powershell.exe,explorer.exe,C:\Windows\System32\drivers\etc\hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:11:07,maysa.abdelrahman,,,HTTP,,,,,,,,,Critical,PC-Muhannad,,,,,,,,,,,,,,Failed,AccessDenied,chrome.exe,services.exe,C:\Users\maysa\Downloads\invoice.pdf,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:13:07,mahmoud.najjar,,,HTTPS,,,,,,,,,Critical,PC-Salwa,,,,,,,,,,,,,,Success,Created,powershell.exe,cmd.exe,C:\Windows\System32\cmd.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:14:21,yasin.abdelrahman,,,DNS,,,,,,,,,Critical,PC-Samah,,,,,,,,,,,,,,Failed,MaliciousBehavior,explorer.exe,winlogon.exe,C:\Users\yasin\Documents\resume.docx,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:17:04,ibraheem.shaar,,,HTTP,,,,,,,,,High,PC-Ibraheem,,,,,,,,,,,,,,Blocked,Created,powershell.exe,cmd.exe,C:\Users\ibraheem\AppData\Local\Microsoft\Windows\INetCache\IE\malicious.html,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T23:20:28,alaa.salem,,,HTTPS,,,,,,,,,Medium,PC-Tarek,,,,,,,,,,,,,,Failed,LoginFailure,powershell.exe,services.exe,C:\Program Files\WinRAR\WinRAR.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:24:10,karim.faraj,,,HTTP,,,,,,,,,Low,PC-Laila,,,,,,,,,,,,,,Failed,LoginFailure,explorer.exe,explorer.exe,C:\Users\karim\Downloads\setup.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:25:59,samira.karim,,,DNS,,,,,,,,,Low,PC-Hassan,,,,,,,,,,,,,,Blocked,MaliciousBehavior,chrome.exe,winlogon.exe,C:\Users\samira\AppData\Local\Google\Chrome\User Data\Default\Extensions\suspicious_extension\background.js,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:29:14,hada.mohamed,,,HTTPS,,,,,,,,,High,PC-Samira,,,,,,,,,,,,,,Failed,UserRequest,chrome.exe,services.exe,C:\Users\hada\AppData\Local\Google\Chrome\User Data\Default\Extensions\suspicious_extension\background.js,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T23:32:58,muna.rashid,,,DNS,,,,,,,,,Critical,PC-Joud,,,,,,,,,,,,,,Blocked,MaliciousBehavior,chrome.exe,explorer.exe,C:\Program Files\WinRAR\WinRAR.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:37:41,mohamed.sharif,,,FTP,,,,,,,,,Medium,PC-Lamia,,,,,,,,,,,,,,Allowed,UserRequest,chrome.exe,cmd.exe,C:\Windows\System32\drivers\etc\hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:40:53,adil.azzam,,,HTTPS,,,,,,,,,Critical,PC-Adil,,,,,,,,,,,,,,Failed,LoginFailure,cmd.exe,services.exe,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26T23:44:39,zaina.karim,,,FTP,,,,,,,,,Low,PC-Omar,,,,,,,,,,,,,,Blocked,UserRequest,powershell.exe,explorer.exe,C:\Users\zaina\AppData\Local\Temp\tmp1234.tmp,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:48:28,ahmed.alhaj,,,SMB,,,,,,,,,High,PC-Khalifa,,,,,,,,,,,,,,Success,Created,chrome.exe,explorer.exe,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26T23:51:42,nisreen.jamal,,,HTTP,,,,,,,,,Low,PC-Yasir,,,,,,,,,,,,,,Allowed,LoginFailure,cmd.exe,explorer.exe,C:\Program Files\WinRAR\WinRAR.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26T23:56:36,khaled.nasser,,,HTTP,,,,,,,,,Critical,PC-Nawal,,,,,,,,,,,,,,Success,AccessDenied,explorer.exe,services.exe,C:\Users\khaled\AppData\Local\Microsoft\Windows\INetCache\IE\malicious.html,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:01:36,reem.ali,,,FTP,,,,,,,,,Critical,PC-Yasir,,,,,,,,,,,,,,Allowed,UserRequest,cmd.exe,explorer.exe,C:\Windows\System32\rundll32.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:05:27,saif.alqahtani,,,DNS,,,,,,,,,Critical,PC-Jamal,,,,,,,,,,,,,,Success,AccessDenied,explorer.exe,explorer.exe,C:\Users\saif\Downloads\invoice.pdf,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:09:38,asmaa.rahman,,,SMB,,,,,,,,,High,PC-Khalil,,,,,,,,,,,,,,Success,Created,cmd.exe,services.exe,C:\Users\asmaa\.ssh\known_hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:12:26,samah.abdelfattah,,,HTTPS,,,,,,,,,High,PC-Noor,,,,,,,,,,,,,,Blocked,UserRequest,cmd.exe,services.exe,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:14:17,lina.hadi,,,FTP,,,,,,,,,Critical,PC-Zain,,,,,,,,,,,,,,Blocked,Created,powershell.exe,services.exe,C:\Users\lina\AppData\Local\Temp\tmp1234.tmp,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:14:41,firas.mohamed,,,DNS,,,,,,,,,Low,PC-Joud,,,,,,,,,,,,,,Allowed,LoginFailure,cmd.exe,services.exe,C:\Windows\System32\calc.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:18:04,reem.jabari,,,SMB,,,,,,,,,Critical,PC-Muhannad,,,,,,,,,,,,,,Success,MaliciousBehavior,cmd.exe,explorer.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:21:50,firas.mohamed,,,SMB,,,,,,,,,Critical,PC-Kareem,,,,,,,,,,,,,,Failed,LoginFailure,explorer.exe,services.exe,C:\Windows\Temp\exploit.docm,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:22:53,hamza.karim,,,DNS,,,,,,,,,High,PC-Sara,,,,,,,,,,,,,,Allowed,AccessDenied,powershell.exe,explorer.exe,C:\Windows\System32\rundll32.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T00:24:18,kareem.zidan,,,FTP,,,,,,,,,Low,PC-Zubair,,,,,,,,,,,,,,Failed,Created,powershell.exe,winlogon.exe,C:\Users\kareem\Downloads\invoice.pdf,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:27:21,zaki.bahaa,,,SMB,,,,,,,,,Medium,PC-Sawsan,,,,,,,,,,,,,,Success,MaliciousBehavior,chrome.exe,services.exe,C:\Program Files\WinRAR\WinRAR.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:28:54,manal.rashid,,,FTP,,,,,,,,,Critical,PC-Noura,,,,,,,,,,,,,,Failed,UserRequest,cmd.exe,cmd.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:33:27,yasmin.abdulrahman,,,SMB,,,,,,,,,High,PC-Nabil,,,,,,,,,,,,,,Blocked,LoginFailure,powershell.exe,winlogon.exe,C:\Users\yasmin\.ssh\known_hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:35:23,shatha.abdallah,,,FTP,,,,,,,,,Low,PC-Samir,,,,,,,,,,,,,,Failed,Created,powershell.exe,winlogon.exe,C:\Windows\System32\rundll32.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:35:45,muna.bakr,,,DNS,,,,,,,,,Critical,PC-Thamer,,,,,,,,,,,,,,Failed,MaliciousBehavior,chrome.exe,cmd.exe,C:\Users\muna\AppData\Local\Temp\msword.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T00:36:15,wael.abdulrahim,,,HTTP,,,,,,,,,Medium,PC-Ghassan,,,,,,,,,,,,,,Blocked,Created,powershell.exe,cmd.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:36:47,mustafa.alraqi,,,HTTP,,,,,,,,,High,PC-Joud,,,,,,,,,,,,,,Failed,Created,cmd.exe,explorer.exe,C:\Users\mustafa\Desktop\payload.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:40:38,hibah.yusuf,,,DNS,,,,,,,,,High,PC-Tarek,,,,,,,,,,,,,,Allowed,LoginFailure,powershell.exe,services.exe,C:\Users\hibah\Videos\video.mp4,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T00:45:09,reem.jabari,,,HTTPS,,,,,,,,,Low,PC-Rania,,,,,,,,,,,,,,Failed,MaliciousBehavior,cmd.exe,services.exe,C:\Users\reem\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:45:56,fatima.alami,,,FTP,,,,,,,,,Low,PC-Tarek,,,,,,,,,,,,,,Failed,MaliciousBehavior,cmd.exe,services.exe,C:\Windows\System32\drivers\etc\hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:48:13,tarek.bahaa,,,FTP,,,,,,,,,Critical,PC-Dina,,,,,,,,,,,,,,Allowed,Created,chrome.exe,winlogon.exe,C:\Users\tarek\AppData\Local\Temp\tmp1234.tmp,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:50:17,zubair.abdulqadir,,,SMB,,,,,,,,,Low,PC-Dina,,,,,,,,,,,,,,Blocked,MaliciousBehavior,cmd.exe,services.exe,C:\Users\zubair\Pictures\family.jpg,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T00:52:17,hibah.yusuf,,,HTTPS,,,,,,,,,High,PC-Nawal,,,,,,,,,,,,,,Blocked,Created,cmd.exe,winlogon.exe,C:\Windows\Tasks\evil_task.job,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:56:17,basil.salama,,,DNS,,,,,,,,,Critical,PC-Amin,,,,,,,,,,,,,,Blocked,AccessDenied,explorer.exe,winlogon.exe,C:\Users\basil\AppData\Local\Google\Chrome\User Data\Default\Extensions\suspicious_extension\background.js,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T00:57:23,laila.badran,,,SMB,,,,,,,,,Medium,PC-Hamza,,,,,,,,,,,,,,Success,UserRequest,cmd.exe,winlogon.exe,C:\Users\laila\AppData\Local\Google\Chrome\User Data\Default\Extensions\suspicious_extension\background.js,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T00:58:40,yara.khaled,,,HTTPS,,,,,,,,,Medium,PC-Najwa,,,,,,,,,,,,,,Failed,AccessDenied,cmd.exe,services.exe,C:\Users\yara\AppData\Local\Temp\cmd.bat,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:03:00,rashid.nour,,,SMB,,,,,,,,,Medium,PC-Zain,,,,,,,,,,,,,,Blocked,MaliciousBehavior,cmd.exe,explorer.exe,C:\Users\rashid\AppData\Local\Google\Chrome\User Data\Default\Extensions\suspicious_extension\background.js,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:03:53,nawal.ibrahim,,,SMB,,,,,,,,,Critical,PC-Youssef,,,,,,,,,,,,,,Failed,LoginFailure,powershell.exe,winlogon.exe,C:\Users\nawal\AppData\Local\Temp\msword.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:07:17,mohamed.sharif,,,DNS,,,,,,,,,High,PC-Maysa,,,,,,,,,,,,,,Blocked,Created,explorer.exe,cmd.exe,C:\Windows\System32\drivers\etc\hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:10:14,adil.najjar,,,HTTP,,,,,,,,,High,PC-Fahd,,,,,,,,,,,,,,Allowed,Created,powershell.exe,cmd.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:12:34,mustafa.alraqi,,,FTP,,,,,,,,,Medium,PC-Raihan,,,,,,,,,,,,,,Failed,LoginFailure,explorer.exe,winlogon.exe,C:\Users\Public\Documents\financial_report.xlsx,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:13:41,mohanna.hadi,,,HTTPS,,,,,,,,,High,PC-Raihan,,,,,,,,,,,,,,Failed,Created,explorer.exe,explorer.exe,C:\Users\mohanna\AppData\Local\Microsoft\Windows\INetCache\IE\malicious.html,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:16:34,zubair.abdulqadir,,,HTTPS,,,,,,,,,High,PC-Firas,,,,,,,,,,,,,,Failed,LoginFailure,explorer.exe,explorer.exe,C:\Users\zubair\.ssh\id_rsa,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:19:35,wajih.alhassan,,,HTTP,,,,,,,,,High,PC-Nour,,,,,,,,,,,,,,Failed,AccessDenied,chrome.exe,services.exe,C:\Users\wajih\AppData\Local\Temp\cmd.bat,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:23:13,nabil.ayoub,,,HTTP,,,,,,,,,Medium,PC-Sawsan,,,,,,,,,,,,,,Failed,AccessDenied,cmd.exe,services.exe,C:\Users\nabil\AppData\Local\Temp\update.vbs,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:25:02,raed.saleh,,,HTTPS,,,,,,,,,High,PC-Raihan,,,,,,,,,,,,,,Blocked,AccessDenied,explorer.exe,services.exe,C:\Users\raed\AppData\Local\Temp\msword.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:25:59,adil.najjar,,,HTTP,,,,,,,,,Medium,PC-Ibraheem,,,,,,,,,,,,,,Allowed,Created,chrome.exe,winlogon.exe,C:\Users\adil\Downloads\setup.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:30:22,dalia.karim,,,SMB,,,,,,,,,Medium,PC-Rashid,,,,,,,,,,,,,,Failed,UserRequest,cmd.exe,winlogon.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:30:43,mohamed.sharif,,,HTTPS,,,,,,,,,Medium,PC-Omar,,,,,,,,,,,,,,Success,AccessDenied,powershell.exe,explorer.exe,C:\Users\Public\Documents\financial_report.xlsx,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:32:03,dania.kassem,,,DNS,,,,,,,,,Critical,PC-Noura,,,,,,,,,,,,,,Success,Created,cmd.exe,services.exe,C:\Windows\System32\notepad.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:35:51,zaki.bahaa,,,SMB,,,,,,,,,Critical,PC-Raihan,,,,,,,,,,,,,,Blocked,UserRequest,cmd.exe,services.exe,C:\Windows\System32\drivers\ndis.sys,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:39:13,basim.zahran,,,SMB,,,,,,,,,High,PC-Yasir,,,,,,,,,,,,,,Allowed,LoginFailure,chrome.exe,explorer.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:40:58,lamia.bader,,,HTTPS,,,,,,,,,Medium,PC-Mohsen,,,,,,,,,,,,,,Failed,AccessDenied,explorer.exe,services.exe,C:\Users\lamia\AppData\Local\Temp\tmp1234.tmp,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:44:19,aya.zahra,,,DNS,,,,,,,,,Low,PC-Mohamed,,,,,,,,,,,,,,Allowed,UserRequest,cmd.exe,explorer.exe,C:\Windows\System32\cmd.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:46:31,ahmed.alhaj,,,HTTPS,,,,,,,,,Low,PC-Nadia,,,,,,,,,,,,,,Blocked,UserRequest,powershell.exe,explorer.exe,C:\Program Files\WinRAR\WinRAR.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:48:53,mona.abdul,,,HTTP,,,,,,,,,Medium,PC-Yara,,,,,,,,,,,,,,Success,MaliciousBehavior,cmd.exe,services.exe,C:\Users\mona\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T01:49:57,amin.ghanim,,,FTP,,,,,,,,,Medium,PC-Khaled,,,,,,,,,,,,,,Success,LoginFailure,powershell.exe,explorer.exe,C:\Program Files\Mozilla Firefox\firefox.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:53:02,asmaa.rahman,,,DNS,,,,,,,,,High,PC-Zaki,,,,,,,,,,,,,,Allowed,AccessDenied,powershell.exe,services.exe,C:\Users\asmaa\Desktop\payload.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:53:50,zahra.mahdi,,,SMB,,,,,,,,,Low,PC-Mariyam,,,,,,,,,,,,,,Allowed,AccessDenied,explorer.exe,services.exe,C:\Windows\System32\calc.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:54:42,hamza.karim,,,HTTPS,,,,,,,,,Low,PC-Nidaa,,,,,,,,,,,,,,Allowed,UserRequest,explorer.exe,winlogon.exe,C:\Users\hamza\Downloads\setup.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T01:55:47,mahmoud.najjar,,,SMB,,,,,,,,,Low,PC-Jihad,,,,,,,,,,,,,,Success,Created,explorer.exe,services.exe,C:\Users\mahmoud\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T01:58:20,sara.farid,,,HTTPS,,,,,,,,,Low,PC-Basim,,,,,,,,,,,,,,Allowed,AccessDenied,powershell.exe,explorer.exe,C:\Users\sara\Desktop\payload.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T02:01:53,mohanna.hadi,,,SMB,,,,,,,,,Critical,PC-Ali,,,,,,,,,,,,,,Failed,MaliciousBehavior,explorer.exe,services.exe,C:\Windows\System32\calc.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T02:03:49,rima.bashir,,,HTTPS,,,,,,,,,High,PC-Khaled,,,,,,,,,,,,,,Allowed,LoginFailure,explorer.exe,explorer.exe,C:\Windows\System32\drivers\ndis.sys,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T02:06:29,jamila.kamal,,,DNS,,,,,,,,,Critical,PC-Noura,,,,,,,,,,,,,,Blocked,MaliciousBehavior,explorer.exe,cmd.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T02:07:15,samira.karim,,,FTP,,,,,,,,,Medium,PC-Bilal,,,,,,,,,,,,,,Failed,UserRequest,explorer.exe,services.exe,C:\Windows\Tasks\evil_task.job,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T02:09:01,wael.abdulrahim,,,HTTP,,,,,,,,,Medium,PC-Noura,,,,,,,,,,,,,,Failed,MaliciousBehavior,chrome.exe,cmd.exe,C:\Windows\Temp\exploit.docm,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T02:10:00,fahd.saadi,,,HTTPS,,,,,,,,,Low,PC-Hazem,,,,,,,,,,,,,,Allowed,MaliciousBehavior,explorer.exe,winlogon.exe,C:\Users\fahd\AppData\Local\Temp\update.vbs,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T02:14:59,kareem.zidan,,,DNS,,,,,,,,,High,PC-Joud,,,,,,,,,,,,,,Success,Created,explorer.exe,explorer.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T02:19:59,mohamed.hassan,,,FTP,,,,,,,,,Medium,PC-Dina,,,,,,,,,,,,,,Blocked,AccessDenied,explorer.exe,winlogon.exe,C:\Windows\Temp\exploit.docm,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T02:21:53,rina.sharif,,,HTTPS,,,,,,,,,Medium,PC-Rima,,,,,,,,,,,,,,Failed,LoginFailure,cmd.exe,explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T02:21:56,salim.hadi,,,DNS,,,,,,,,,Low,PC-Mohamed,,,,,,,,,,,,,,Allowed,Created,chrome.exe,explorer.exe,C:\Windows\System32\drivers\etc\hosts,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-27T02:26:45,manal.rashid,,,SMB,,,,,,,,,Critical,PC-Maya,,,,,,,,,,,,,,Blocked,UserRequest,cmd.exe,explorer.exe,C:\Windows\System32\cmd.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T02:29:01,mohsen.najjar,,,SMB,,,,,,,,,Medium,PC-Bilal,,,,,,,,,,,,,,Blocked,MaliciousBehavior,cmd.exe,explorer.exe,C:\Users\mohsen\Downloads\invoice.pdf,Malware Detected,,,,,,,,,,,,edr,
2025-05-27T02:29:53,saif.alqahtani,,,HTTP,,,,,,,,,High,PC-Zainab,,,,,,,,,,,,,,Success,MaliciousBehavior,explorer.exe,cmd.exe,C:\Program Files\Mozilla Firefox\firefox.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-27T02:30:15,kareem.jamal,,,HTTP,,,,,,,,,Critical,PC-Habib,,,,,,,,,,,,,,Blocked,UserRequest,cmd.exe,explorer.exe,C:\Users\Public\Documents\financial_report.xlsx,Malware Detected,,,,,,,,,,,,edr,
