timestamp,user,action,description,protocol,url,method,source_ip,dest_ip,dest_domain,client_ip,source_port,dest_port,severity,host,rule_name,app,category,bytes_sent,bytes_received,threat_id,user_agent,eventid,workstation,privilege,object,accessmask,target,status,reason,process,parentprocess,fileaccessed,alert,machine,os,details,resource,location,facility,code,message,event,file,verdict,log_type,domain
2025-05-26 12:28:39,rima.bashir,LOGIN_FAILED,Accès refusé suite à politique de sécurité renforcée: IP 10.10.12.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:28:46,khalil.abdullah,EMAIL_RULE_DELETED,Suppression d’un email suite à demande de sécurité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:28:55,najat.omar,permission_change,Permissions changed for user najat.omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:29:07,rana.azzam,API_ACCESS_REVOKED,Téléchargement d’un fichier CSV utilisateur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:29:21,,allow,,udp,,,192.168.1.23,149.154.167.50,,,36907.0,1194.0,,,Allow-OpenVPN,openvpn,vpn,5156.0,3789.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:29:21,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,UPDATE,Route to 10.0.0.0/24 via 192.168.10.119 added,,,,router,
2025-05-26 12:29:24,dania.kassem,,,HTTPS,,,,,,,,,Medium,PC-Zayd,,,,,,,,,,,,,,Blocked,MaliciousBehavior,cmd.exe,cmd.exe,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\script.js,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:29:32,omar.hakim,,Signature de malware détectée,,http://compromised-site.ru,GET,,,,10.10.12.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,compromised-site.ru
2025-05-26 12:29:34,ibrahim.hamed,,,DNS,,,,,,,,,Medium,PC-Fatima,,,,,,,,,,,,,,Allowed,MaliciousBehavior,powershell.exe,cmd.exe,C:\Windows\Temp\exploit.docm,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:29:46,,allow,,tcp,,,192.168.1.46,18.184.0.0,,,22255.0,389.0,,,Allow-LDAP,ldap,directory-auth,2016.0,4369.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:29:56,laila.badran,permission_change,Permissions changed for user laila.badran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:29:59,,allow,,tcp,,,192.168.1.88,93.184.216.34,,,41722.0,1521.0,,,Allow-Oracle-DB,oracle-db,database,4293.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:30:19,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,UPDATE,Route to 10.0.0.0/24 via 192.168.10.115 added,,,,router,
2025-05-26 12:30:22,zohair.salim,SECURITY_QUESTION_SET,Téléchargement d’une pièce jointe confidentielle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:30:27,kamilah.mohamed,,Group policy updated successfully,,,,,,,192.168.3.3,,,,,,,,,,,,4660.0,UM6P-DESK04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:30:32,manal.rashid,,"Authentification échouée, mot de passe invalide",,https://monitoring.um6p.ma/grafana,POST,,,,10.10.12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,monitoring.um6p.ma
2025-05-26 12:30:51,shimaa.hassan,EMAIL_RULE_CREATED,Envoi d’email de rappel pour réunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:30:56,,allow,,tcp,,,192.168.1.82,172.217.22.14,,,22327.0,1521.0,,,Allow-Oracle-DB,oracle-db,database,4126.0,6638.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:30:56,zahra.mahdi,,,DNS,,,,,,,,,High,PC-Mahmoud,,,,,,,,,,,,,,Allowed,MaliciousBehavior,powershell.exe,cmd.exe,C:\Users\zahra\AppData\Local\Temp\tmp1234.tmp,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26 12:31:05,laila.badran,,Connexion VPN rejetée,,http://um6p.backup.local/restore,POST,,,,10.10.12.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,um6p.backup.local
2025-05-26 12:31:16,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,LOGIN,Console login successful for root,,,,router,
2025-05-26 12:31:38,hamza.zaki,access_granted,Access granted to grafana_dashboard for user hamza.zaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grafana_dashboard,,,,,,,,iam,
2025-05-26 12:32:30,siham.faraj,,URL contenant chaîne suspecte,,http://auth.um6p.ma/2fa,GET,,,,10.10.12.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,auth.um6p.ma
2025-05-26 12:32:40,siham.faraj,SECURITY_POLICY_UPDATED,"Clic sur un lien suspect détecté, possible phishing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:33:03,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,STARTUP,System booted successfully,,,,router,
2025-05-26 12:33:20,salma.hamdan,,Successful logon - Interactive,,,,,,,172.16.16.16,,,,,,,,,,,,4663.0,UM6P-SALES03,SeSystemIntegrityPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:33:30,,allow,,tcp,,,192.168.1.71,104.17.175.85,,,34956.0,8443.0,,,Allow-HTTPS-Alt,https-alt,web,1155.0,5858.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:33:32,ahmed.alsayed,permission_escalation_attempt,User ahmed.alsayed attempted to escalate permissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:33:34,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied TCP src 192.168.10.104/9313 dst 192.168.10.128/24564 by access-group 102,,,,router,
2025-05-26 12:33:50,raed.saleh,,Téléchargement autorisé depuis dépôt officiel,,http://exfiltration.tor/data.zip,POST,,,,10.10.12.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,exfiltration.tor
2025-05-26 12:33:52,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINK,UPDOWN,"Interface Vlan10, changed state to down",,,,router,
2025-05-26 12:34:03,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,LOGIN,Console login successful for root,,,,router,
2025-05-26 12:34:30,,allow,,tcp,,,192.168.1.79,142.250.64.78,,,34444.0,989.0,,,Allow-FTPS-Data,ftps-data,file-transfer,4672.0,7007.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:34:37,yara.khaled,,Contenu malveillant détecté par antivirus,,http://gitlab.um6p.ma/projectX/commit,GET,,,,10.10.12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,gitlab.um6p.ma
2025-05-26 12:34:39,khalifa.mahmoud,,,HTTPS,,,,,,,,,High,PC-Kalil,,,,,,,,,,,,,,Blocked,MaliciousBehavior,chrome.exe,cmd.exe,C:\Users\khalifa\.ssh\known_hosts,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 12:34:49,tariq.mansour,password_reset,Password reset initiated for user tariq.mansour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:35:05,layla.abdullah,EMAIL_UNTAGGED,Suppression d’un email de phishing détecté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:35:48,nour.elmasri,policy_violation_detected,Policy violation detected for user nour.elmasri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:35:52,najat.omar,,Activité suspecte sur poste utilisateur,,https://student.um6p.ma/submit,POST,,,,10.10.12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,student.um6p.ma
2025-05-26 12:35:54,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.106 to MAC 00:1A:2B:3C:4D:1C on GigabitEthernet0/1,,,,router,
2025-05-26 12:36:05,lina.hadi,EMAIL_SEARCH,Changement de mot de passe demandé par utilisateur: Recherche 'Planning formations sécurité',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:36:28,jamal.alfaraj,,Failed logon from nearby host,,,,,,,192.168.34.56,,,,,,,,,,,,4703.0,UM6P-HR04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:36:32,thamer.najjar,UNMARK_SPAM,Téléchargement d’un fichier CSV utilisateur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:36:39,ahmed.alsayed,,,HTTPS,,,,,,,,,Critical,PC-Jafar,,,,,,,,,,,,,,Blocked,Created,powershell.exe,explorer.exe,C:\Users\ahmed\AppData\Local\Temp\update.vbs,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:36:43,manar.halabi,,Connexion suspecte détectée,,http://downloads.um6p.ma/drivers/gpu.exe,GET,,,,10.10.12.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,downloads.um6p.ma
2025-05-26 12:36:47,farid.shaheen,SECURITY_QUESTION_SET,Envoi d’un email de validation pour action urgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:37:01,manar.halabi,,Protocole non sécurisé utilisé,,https://assets.um6p.ma/js/core.min.js,POST,,,,10.10.12.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,assets.um6p.ma
2025-05-26 12:37:10,amina.talal,ATTACHMENT_DOWNLOAD,Accès au webmail via un nouveau navigateur: Fichier 'plan_continuite_activite_2025.xlsx',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:37:31,habib.mahfouz,SECURITY_QUESTION_CHANGED,Renvoi d’un email avec données sensibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:37:32,hamza.karim,user_enabled,User hamza.karim account re-enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:37:49,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.102 to MAC 00:1A:2B:3C:4D:14 on GigabitEthernet0/3,,,,router,
2025-05-26 12:38:00,,allow,,tcp,,,192.168.1.72,139.59.196.186,,,14765.0,1720.0,,,Allow-H323,h323,voip,411.0,4952.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:38:01,saif.alqahtani,EMAIL_RULE_CREATED,Signalement d’email frauduleux via le portail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:38:19,khalifa.mahmoud,,,HTTP,,,,,,,,,Low,PC-Reem,,,,,,,,,,,,,,Failed,AccessDenied,explorer.exe,cmd.exe,C:\Users\khalifa\Videos\video.mp4,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:38:26,tarek.bahaa,SEND_EMAIL,"Envoi d’un email au support informatique: Destinataire 'adil.elfassi@um6p.ma', Sujet 'Suivi des incidents de phishing détectés'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:38:30,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,RELOAD_COMPLETE,Reload complete,,,,router,
2025-05-26 12:38:31,youssef.khalil,,Connexion à un serveur inconnu,,http://finance.um6p.ma/reports/q2,GET,,,,10.10.12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,finance.um6p.ma
2025-05-26 12:39:18,fadi.kassem,token_revoked,Authentication token revoked for user fadi.kassem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:39:21,amina.talal,,Signature de phishing connue détectée,,http://drive-by-download.org/index.html,GET,,,,10.10.12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,drive-by-download.org
2025-05-26 12:39:48,zohair.salim,ALERT_TRIGGERED,Lecture d’un email de confirmation d’inscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:39:48,reem.taleb,,Configuration file modified,,,,,,,10.15.16.17,,,,,,,,,,,,4733.0,UM6P-SEC05,SeTimeZonePrivilege,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:39:50,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,EXPIRE,Lease expired for IP 192.168.10.114 on Vlan10,,,,router,
2025-05-26 12:40:00,nader.shams,,Domaine non blacklisté - accès autorisé,,https://secure-login.um6p.ma/verify,POST,,,,10.10.12.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,secure-login.um6p.ma
2025-05-26 12:40:00,,allow,,tcp,,,192.168.1.12,185.100.87.202,,,32226.0,110.0,,,Allow-POP3,pop3,email,8931.0,6527.0,,"""Outlook/16.0 (Windows NT 10.0; Win64; x64)""",,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:40:00,,allow,,tcp,,,192.168.1.53,23.23.23.23,,,23895.0,115.0,,,Allow-SFTP-Old,sftp-old,file-transfer,4769.0,2368.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:40:25,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied TCP src 192.168.10.118/25907 dst 192.168.10.112/53124 by access-group 104,,,,router,
2025-05-26 12:40:40,farah.dawoud,,,SMB,,,,,,,,,Medium,PC-Zayd,,,,,,,,,,,,,,Blocked,AccessDenied,explorer.exe,cmd.exe,C:\Users\farah\AppData\Local\Microsoft\Windows\INetCache\IE\malicious.html,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 12:40:43,rasha.younis,EMAIL_RELEASED_FROM_QUARANTINE,Signalement d’un phishing à l’équipe sécurité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:40:43,,allow,,udp,,,192.168.1.60,8.8.8.8,,,63017.0,10000.0,,,Allow-Media,media,voip,1783.0,2685.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:40:49,alaa.salem,PASSWORD_CHANGE,Renvoi d’un email avec données sensibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:40:56,samar.ridha,EMAIL_TAGGED,Connexion à la messagerie via un appareil mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:41:08,hassan.amir,user_enabled,User hassan.amir account re-enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:41:20,sara.farid,,Proxy chain détecté,,http://blacklist-checker.net/um6p,POST,,,,10.10.12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,blacklist-checker.net
2025-05-26 12:41:24,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.121 to MAC 00:1A:2B:3C:4D:1C on FastEthernet0/0,,,,router,
2025-05-26 12:41:52,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied UDP src 192.168.10.100/35923 dst 192.168.10.129/36387 by access-group 103,,,,router,
2025-05-26 12:42:01,hamza.karim,login_success,User hamza.karim successfully authenticated,,,openid_connect,192.168.69.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:42:15,maysa.abdelrahman,,Navigation vers site de partage interdit,,http://10.10.14.22:8081/admin/config,POST,,,,10.10.12.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,
2025-05-26 12:42:36,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,UPDATE,Route to 192.168.10.0/24 via 192.168.10.110 removed,,,,router,
2025-05-26 12:42:40,shaden.naqib,access_denied,Access denied to user_dashboard for user shaden.naqib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_dashboard,,,,,,,,iam,
2025-05-26 12:43:02,salim.hadi,ATTACHMENT_DOWNLOAD,Signalement d’une tentative de fraude bancaire: Fichier 'guide_securite_informatique.pdf',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:43:21,hamza.zaki,,Network share accessed,,,,,,,192.168.200.1,,,,,,,,,,,,4948.0,UM6P-WKS01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:43:36,bilal.abdelaziz,group_joined,User bilal.abdelaziz joined group ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:43:40,ibrahim.hamed,,,SMB,,,,,,,,,Critical,PC-Laila,,,,,,,,,,,,,,Allowed,Created,powershell.exe,explorer.exe,C:\Program Files\Microsoft Office\root\Office16\outlook.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 12:43:50,younes.abdullah,,Connexion validée via double authentification,,http://internal.dev.um6p.ma/debug,GET,,,,10.10.12.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,internal.dev.um6p.ma
2025-05-26 12:44:01,hibah.yusuf,RULE_TRIGGERED,Envoi d’un email au support informatique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:44:13,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,STARTUP,System booted successfully,,,,router,
2025-05-26 12:44:15,dina.rashid,login_fail,Failed login attempt for user dina.rashid,,,biometric,192.168.148.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:44:34,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.106 to MAC 00:1A:2B:3C:4D:19 on FastEthernet0/0,,,,router,
2025-05-26 12:44:43,rania.faraj,,Requête HTTP avec header modifié,,http://wiki.um6p.ma/howto/firewall,POST,,,,10.10.12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,wiki.um6p.ma
2025-05-26 12:45:04,sami.jaber,access_granted,Access granted to prod_server for user sami.jaber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prod_server,,,,,,,,iam,
2025-05-26 12:45:10,laila.mohsen,,Redirection vers site de phishing,,http://mail.um6p.ma/webmail,POST,,,,10.10.12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,mail.um6p.ma
2025-05-26 12:45:31,layla.abdullah,EMAIL_RULE_TRIGGERED,Modification des droits d’accès à un dossier partagé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:45:32,joud.nasser,,,HTTPS,,,,,,,,,High,PC-Joud,,,,,,,,,,,,,,Blocked,UserRequest,cmd.exe,explorer.exe,C:\Users\joud\AppData\Local\Temp\tmp1234.tmp,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:46:04,samar.ridha,,Trafic inhabituel détecté,,http://ceo-fake.company.org,POST,,,,10.10.12.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,ceo-fake.company.org
2025-05-26 12:46:28,kareem.jamal,token_generated,Authentication token generated for user kareem.jamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:46:32,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINK,UPDOWN,"Interface FastEthernet0/0, changed state to up",,,,router,
2025-05-26 12:46:36,mustafa.alraqi,,Failed logon from nearby host,,,,,,,10.0.0.7,,,,,,,,,,,,4964.0,UM6P-SRV05,,"CN=Tmp_Admin,DC=um6p,DC=local",0xc3,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:46:43,mohanna.hadi,,Authentication ticket renewed,,,,,,,192.168.14.14,,,,,,,,,,,,4800.0,UM6P-IT01,SeRelabelPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:46:57,asmaa.rahman,SECURITY_QUESTION_SET,Téléchargement d’une pièce jointe confidentielle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:47:08,omar.fahad,SECURITY_LOG_REVIEWED,Signalement d’un phishing à l’équipe sécurité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:47:11,manal.rashid,EMAIL_DECRYPTED,Blocage d’un lien malveillant intégré dans un email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:47:26,fatima.alami,,Requête sortante bloquée,,http://db-admin.um6p.ma/phpmyadmin,GET,,,,10.10.12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,db-admin.um6p.ma
2025-05-26 12:47:42,,allow,,tcp,,,192.168.1.70,104.198.14.52,,,37540.0,1433.0,,,Allow-MS-SQL,mssql,database,742.0,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:47:43,farouk.karim,session_timeout,Session timed out due to inactivity for user farouk.karim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:47:48,,allow,,tcp,,,192.168.1.40,8.8.4.4,,,13513.0,115.0,,,Allow-SFTP-Old,sftp-old,file-transfer,8261.0,1041.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:48:13,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINEPROTO,UPDOWN,"Line protocol on Interface Vlan10, changed state to down",,,,router,
2025-05-26 12:48:15,,allow,,tcp,,,192.168.1.87,13.107.246.10,,,1105.0,646.0,,,Allow-LDP,ldp,remote-access,7082.0,1216.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:48:35,zaki.bahaa,,"Bloqué, domaine inconnu",,https://api.um6p.ma/data/submit,POST,,,,10.10.12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,api.um6p.ma
2025-05-26 12:48:38,shimaa.hassan,password_reset,Password reset initiated for user shimaa.hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:49:02,samir.alhassan,,Page classée comme site de crypto-mining,,http://dropbox.fake-um6p.com/share,POST,,,,10.10.12.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,dropbox.fake-um6p.com
2025-05-26 12:49:22,nadia.abdel,ATTACHMENT_DOWNLOAD,Téléchargement d’un fichier CSV utilisateur: Fichier 'schema_reseau_um6p.vsd',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:49:26,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,OSPF,ADJCHG,Neighbor 192.168.10.128 on GigabitEthernet0/3 changed state to FULL,,,,router,
2025-05-26 12:49:55,wael.abdulrahim,,Privilege escalation attempt detected,,,,,,,10.0.0.123,,,,,,,,,,,,5140.0,UM6P-GUEST03,,"OU=Servers,DC=um6p,DC=local",0xa3,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:50:22,laila.badran,,Connexion autorisée par règle spéciale FW,,https://hr.um6p.ma/leave/request,POST,,,,10.10.12.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,hr.um6p.ma
2025-05-26 12:50:27,kareem.zidan,,,HTTPS,,,,,,,,,Low,PC-Fatima,,,,,,,,,,,,,,Allowed,Created,explorer.exe,explorer.exe,C:\Users\kareem\Pictures\family.jpg,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 12:50:27,ghassan.sharif,role_revoked,Role  revoked from user ghassan.sharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:51:07,zubair.abdulqadir,,Analyse antivirus déclenchée,,http://finance.um6p.ma/reports/q2,POST,,,,10.10.12.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,finance.um6p.ma
2025-05-26 12:51:14,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINEPROTO,UPDOWN,"Line protocol on Interface GigabitEthernet0/1, changed state to up",,,,router,
2025-05-26 12:51:25,tariq.mansour,session_timeout,Session timed out due to inactivity for user tariq.mansour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 12:51:26,hafsa.mansur,,,HTTP,,,,,,,,,High,PC-Samar,,,,,,,,,,,,,,Success,UserRequest,chrome.exe,winlogon.exe,C:\Windows\System32\notepad.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 12:52:17,hafsa.mansur,,Scan de port détecté,,http://ransomserver.tor/payload,GET,,,,10.10.12.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,ransomserver.tor
2025-05-26 12:52:19,reem.jabari,LOGIN_FAILED,Envoi d’un email de confirmation d’action IT: IP 10.10.12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:52:20,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied UDP src 192.168.10.114/61397 dst 192.168.10.120/547 by access-group 100,,,,router,
2025-05-26 12:52:22,layla.abdullah,PASSWORD_RESET,Blocage automatique du compte suite à alertes AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 12:52:32,,allow,,tcp,,,192.168.1.91,149.154.167.50,,,19373.0,31337.0,,,Allow-BackOrifice,back-orifice,malware,838.0,7510.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 12:52:37,marwan.alhaj,,User added to security-enabled local group,,,,,,,172.18.0.3,,,,,,,,,,,,4690.0,UM6P-CONF02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 12:52:45,hala.karim,session_created,New session created for user hala.karim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
